"","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Niger",5.41245097470928,5.4543212787471,5.30421228059766,5.05881502576298,4.93247085655685,5.05208741360158,5.10023300581425,5.01207323064109,4.91560374155686,4.90532934799532,4.95241055565904,5.06094822100903,5.14533898478122,5.21438176458468,5.27252475339307,6.39195843102346,6.67082101521966,4.57184106116974,4.13703970310262,7.59616611803069,5.60011082613678,7.79817594461052,5.85769742688667,7.98303540786527,6.11680762631056,5.38565484481313,5.10392816981418,5.05583105954951
"Nigeria",6.658484674115,6.8534623314784,6.91118874518607,6.76819302744102,6.57061898667718,6.3893323973982,6.29482707714931,6.23306177803618,6.24160707134538,6.23265494986894,6.11178884557587,5.8924496817629,5.65163185545344,5.50091999016684,5.44310481291636,5.46574954338983,7.75253258402268,6.90014408462568,7.39463843174969,9.09093485844676,6.77483029294989,5.66382249807142,8.45349354361954,6.29338871431642,9.68785284041723,7.29623742834072,6.26288035261782,5.7969047334372
"Norway",11.3474732819466,11.782253745779,12.3508724282067,12.8748850330591,13.3624047361512,13.8150331115813,14.2888737973178,14.7786676559903,15.2393987487624,15.6406850573228,15.9840958174607,16.3908573137592,16.7823953977581,17.109420432844,17.4812584571997,17.9224467922677,18.4177548510838,18.9500087995745,19.4996536833984,20.0614619369519,20.6139979958197,21.2231608279913,21.8343412724814,22.4267959782041,22.9858697606565,23.5284418190863,24.0272323275032,24.5206092744394
"Oman",9.11563486235519,9.82389429752192,10.5082125914256,11.1643308180548,11.7357639805588,12.2388479474985,12.7471126188848,13.2691110617394,13.804241544783,14.3503629571867,14.8750562729067,15.4008493396465,15.9182660860967,16.4230933941704,16.9254163679996,17.4179058419647,18.1092717671478,18.81279286858,19.5204752772148,20.2191441986922,20.8983247580875,21.9114606373142,22.8338895703124,23.6675657357156,24.4162195203167,25.0681605496309,25.3056137118959,25.5082339264175
"Pakistan",6.58759464585994,6.73445969860754,6.89719356213541,7.08332951040673,7.28670358867622,7.45996840775747,7.68711844324084,7.96981467667189,8.28969262548129,8.63733090871956,9.01242592657242,9.43266560057079,9.86842773643325,10.2876199192622,10.7216210816691,11.2197960475984,12.2569443934167,12.5282605666277,18.3774606281533,18.5013417323007,16.79957836756,19.6478882620591,20.0081701976232,20.3962909364592,20.713970617273,18.2444183293481,16.4843262027616,15.2247089831478
"Palau",9.79257739639524,10.4908210108437,11.1171073976016,10.8945533285334,8.9964667585412,8.20113641104187,8.75511862191618,9.03307203092732,8.95480529227849,9.1878189619659,9.54930008371402,9.92070388158911,10.4870736036445,11.1030617827413,11.7045624350421,12.2914180972096,12.8338593606978,13.331517883342,13.8489503801425,14.1331166447148,13.6631675622365,13.1147159169891,14.6882256270283,15.0168926532105,15.4536315870167,15.9150282250848,16.4478925316215,16.9653277574372
"Panama",9.32745223135744,9.35827563836068,9.34440026125793,9.3342590217276,9.44436126204252,9.57180367732458,9.88776028357407,10.3530270703398,10.9094961776327,11.4183842438699,11.9345108575562,12.5665353756114,13.1838920384763,13.7910215767493,15.1719674355397,15.717530614259,16.2339021474439,16.7395170097719,17.2380015210951,17.8819637730334,18.3679928031965,18.8630171788554,19.3525287401504,19.7626002849414,20.1050046297448,20.4483422380313,20.7479217443972,21.0478826462342
"Papua New Guinea",7.26830923924636,7.59495598165258,7.91013905297676,7.75732780255661,7.35112023070615,7.06752135058498,6.75959868720533,6.6776510444599,6.91385823069553,7.23956704349649,7.5227465114678,7.70532748216299,7.8448162558109,8.00632686865735,13.1199851205302,13.3341999742847,11.9613001882294,10.207237974551,9.0336436391318,8.34829769078181,11.219519532265,10.028101983465,9.53241918622576,11.9968752384346,11.3448925567192,10.8711243177047,10.4620091250426,10.2070507478544
"Paraguay",7.51313118643839,7.7651865997053,8.15816992003402,8.81040133695352,8.97323388650793,8.67935501490842,8.69569694525035,8.56260865103471,8.4454620539009,8.68769540115036,9.21044362942228,9.8728428249454,10.4377175071109,11.0110004295376,12.2251256829342,12.7896041132199,7.85501483568182,7.98463319342485,8.18060314104079,8.42689636035426,8.78390233606437,9.20731599817251,9.57050924571504,9.93226001032047,10.3297926653447,10.7197898821397,11.0681702612101,11.4248016712715
"Peru",7.55531477437707,7.91354243442934,8.44376232078302,8.74104699958581,8.74037047120146,9.0263013403491,9.56243325204805,10.0368447211382,10.6014563535871,11.1871830349326,11.7971381769523,12.4277129058755,13.7157353408548,14.2886874480499,14.8022812232329,14.3925136267623,14.5586201906183,8.97904976678032,9.0952386070836,9.24427092581941,9.5071791516791,9.87627100590636,10.2527636415107,10.374505916266,10.3483618216428,10.3972626180049,10.4920230408136,10.6378643099273
"Philippines",8.51775644356055,8.94930314413299,9.25265063421122,9.40849910431511,9.41543922420342,9.30991815979206,9.30630634895738,9.43170043466948,9.6182614831529,9.81902289548459,10.0065294360941,10.245292311869,10.5561695074652,13.4748146986867,13.7363151003742,14.9418414416147,15.2766767427923,15.6231961327703,16.7359773951782,16.9237390407117,16.8479190181547,NA,NA,NA,NA,NA,NA,NA
"Poland",13.1608929357394,13.372875423168,13.374085004263,13.3484216179678,13.2683470825869,13.1624859387884,13.4065583315794,13.710628945714,14.0636556091549,14.4469771230357,14.8558180477707,15.1559842723054,15.5052165851973,15.8930958103866,16.3095742806769,16.7471069202781,16.9774272757884,17.2471239871562,17.5456778837223,17.863272560411,18.1919582962227,18.5669665461012,18.9645543536324,19.3765401600595,19.7945582401603,20.2122526709014,20.5645106783741,20.9195610833673
"Portugal",11.6362347927533,12.1407520486521,12.7850529584311,13.4355298346803,14.0198582981347,14.5298977362817,15.0362432506935,15.5706047923272,16.1125688941009,16.5950292640794,16.9176058832594,17.1508357562465,17.5358947316079,18.0435469651923,18.6065173559988,19.136164571216,19.6814863236615,20.2666318448203,20.8502387508961,21.4363281524866,22.0287558110697,22.5973133541739,23.1691187311522,23.7465126247316,24.3321767750244,24.9288563598213,25.5058632078756,26.075228581354
"Qatar",8.88467925025975,9.28781890127899,9.74153532933252,10.1775017886404,10.5883284250583,10.9975434473644,11.4832177115364,11.9603159506174,12.3691133703871,12.7045363838922,13.0657629393589,14.2295425658828,14.88340761847,15.5854463497501,16.2976504720413,17.0537291036026,19.0563341124849,20.5805886133204,21.8890072985625,22.9731724281943,23.8958907848981,24.0024625442702,24.0450705460316,24.0227479213756,23.9360468049413,23.7828986008324,23.7771404147921,23.754112607965
"Romania",11.182872125177,11.8498029608387,12.4889991881052,13.1673605198669,13.7690236615877,14.0986129849834,14.6160980005119,14.9374041603449,15.2155090508937,15.3855596595476,15.531182710705,15.7416705527269,15.9815584450522,16.242340370453,16.5241213029052,16.8346428718967,17.0008473196626,17.1598307679093,17.3105583943501,17.4672837967801,17.6470638021362,NA,NA,NA,NA,NA,NA,NA
"Russia",6.44706006023997,6.8267867910047,7.54217602511305,8.51535232458016,9.28422718476193,10.1232959330593,11.0146815381398,11.9263126754743,12.8350766174658,13.758079256964,14.6590052866501,15.4865588073053,16.3480656936161,17.231007859726,18.116009979923,18.5282808354215,18.4664361325697,19.2340419143745,20.0126942795702,17.6900823297823,18.1991036918688,NA,NA,NA,NA,NA,NA,NA
"Rwanda",8.19764815981242,8.76989739782054,9.31990659029322,9.63382640270559,9.23810250203782,9.66531582145215,9.19780307120378,8.57650148117035,8.09273782449565,7.91579475364358,7.81663113664348,7.86320223833221,7.9071781000808,8.28052097163246,14.0218658358427,12.8543541749793,12.4770375590877,15.2412267852684,14.5453414510591,14.1028975967673,15.8476564453707,15.51681414332,15.3162882322825,15.2148745660306,17.0411618300615,16.7853827171731,16.4001957154158,16.0646742572018
"Saint Kitts and Nevis",10.3320270913083,10.868624202941,11.2410902785842,11.5556428522322,11.8173415641475,12.0387285033695,12.4310024859746,12.8315985501351,13.239606831725,13.651927943065,14.0670063945212,14.4418335277689,14.8371128239538,15.3391519400469,15.8362482449487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint Lucia",9.81668953943228,10.1793233130995,10.1568647703125,10.1433828377607,10.4581641581553,10.7734017632105,11.3800100485209,11.9934725996503,12.486841106038,12.9964350197791,13.4637564892468,13.8256240404354,14.3424350551614,14.8782199915589,15.4191186046237,16.0228554510821,16.4656867937457,16.9261043161857,17.4254587184542,17.9641949270142,18.5209428117021,18.9979542609723,19.4761817445969,20.0321702205923,20.5907907238077,21.1464714947068,21.6199411429651,22.0845725603792
"Saint Vincent and the Grenadines",11.1088107277407,11.7257557575618,12.3062018030081,12.8808524767085,13.4514119357771,14.046618926245,14.556615183913,15.0383480892485,15.5395294894074,15.8611335942295,16.2029572822522,16.7560980796119,17.3069540479278,17.8334120535223,18.3599491269781,18.9059671487954,19.4398932729144,19.9704215642703,20.4978275380791,21.0222825912467,21.5438884725807,22.0198724071686,22.4799707356837,22.9509040903972,23.4558285573694,23.9751762049311,24.4039755820081,24.8273433652392
"Samoa",9.88275602547051,9.91523538721827,9.98618334081282,10.2647094051036,10.5358483955809,10.7874804267921,11.0640867041488,11.2752739250202,11.43170291863,11.4358737845452,11.3676687969479,11.4542635258044,11.6435965999946,11.0034779592334,8.94145706125791,7.98835934682504,7.69155549552786,7.62478517768106,7.54555420377118,9.30970263412387,10.346870538061,9.97567429172851,10.1489658569544,10.7295434451706,11.4022686452441,12.0272265963702,12.5710122055864,13.1062216512254
"San Marino",6.93104614459062,7.35794444589666,8.23685295630097,9.07003892482634,9.8337547469768,10.556553501001,11.3252274182465,11.6975717468562,11.804398738944,10.9853052345041,8.59625943186522,7.01563855059003,6.60962640491852,6.67694010051549,7.03521005282689,7.44380614033223,7.84328933523046,8.21461669184888,8.12538057725374,8.22678003739586,8.26647540955636,8.39143906101702,8.86478872349554,9.19740442957623,9.40133643564412,9.66464992245223,9.87741605896899,10.1384375781428
"Sao Tome and Principe",7.31287417279299,7.64201199736962,7.69500562560736,7.67410261282683,7.87772715942369,7.85135793716177,7.51914482734536,7.195742477782,7.11603627707246,7.17095590574538,7.34601647405431,7.58171832779828,7.95685693112178,8.46866667183681,9.05185886130774,9.62117166041667,10.1044389289862,10.5599175371441,15.8111520960338,15.3226786115104,14.9418593383944,14.707141971603,14.5633517844218,17.4116917218885,16.8069922041021,16.3441654348963,15.9398499053452,15.6197374104653
"Saudi Arabia",9.18066637394537,9.72208605040092,10.1904804368574,10.5180524373867,10.8770997873942,11.2527182497992,11.6237077950844,11.9485445616261,12.3038637884153,12.646441331349,13.0258246514683,14.1039513555372,14.4696048907021,14.8864786578721,15.3162760951074,16.331469339683,16.6249423750397,16.9413308060535,20.4475436730346,20.3513683533905,20.316486667888,20.3323200703816,21.8530409451791,21.8035962743261,21.8091435279377,21.8596082702713,21.8424978449984,21.8415965795365
"Senegal",6.8331276532682,6.9306677095898,7.04119657646848,7.10241173676833,7.04317184703902,7.19990972161295,7.41102687739918,7.39829850485385,7.29085097583215,7.15672915749706,6.92052749273567,6.65556662914726,6.37645168637854,6.09774577535442,8.90255748724242,6.45514978124771,5.95984908938748,10.6124149608166,8.45150786995458,7.26225245756935,6.76230182412709,NA,NA,NA,NA,NA,NA,NA
"Serbia",6.66414838101588,6.77966945000855,7.29323768487931,8.13297574563117,8.89430687576936,9.60600316095073,10.301335385541,11.0363206584451,11.741011109603,12.3593999260276,12.9763590104074,13.7009537187071,14.4547952108718,15.1792007576845,19.3744538863241,19.8391451173824,20.2443359744927,20.6616990305208,21.162979863235,21.6742051270195,22.2524576521435,22.7395973283449,23.0760383100176,23.4056637434989,23.8397332374494,24.2758950034485,24.6707451710294,25.0613238324378
"Seychelles",11.326517530244,11.4732708992675,11.532763611681,11.5473324329926,11.5243052286256,11.5810638308522,12.0028994064997,12.4037442107346,12.6857923051043,3.53135132762514e-09,0.657729612057442,1.16651499747938,1.65510853933992,2.13322427531615,2.59446989410672,3.03356618529534,3.50005699456845,3.8317493578161,4.0960534969735,4.40864909434267,4.76185035161582,5.20477729939157,5.66543352386031,6.13337434614143,6.60217605731532,7.06720193066333,7.49988738387781,7.94163461401681
"Sierra Leone",5.26462793109736,5.30354494235371,5.3797083205388,5.5104747966125,5.50947696460529,5.46320817744102,5.49083974139186,5.52376565658588,5.56604109069147,5.90318947184584,6.24623814601998,6.44790460067551,6.73472085280368,7.14503427976446,10.3114717866398,8.84421871760796,7.83384313718943,11.0656046683091,9.15667759699835,8.6033721638371,12.9872901545922,11.5713464706059,10.5201625216529,13.0753533967287,11.168931094221,10.0697284221442,9.26608828023255,8.68316312665326
"Singapore",11.9441806193144,12.0042719367384,12.1182722644873,11.7344723934485,11.5006825593539,11.6795080515034,12.0549344019234,12.4223394896022,11.9982181906814,11.3151951591955,10.9996320293505,10.5840923989027,10.0615617655082,9.42029052166222,9.05483175844357,8.94909705384229,8.85761162121997,8.89213883772431,9.08287320288911,9.32773620456773,9.61488482295762,9.87895300775095,10.1328124056904,10.3935313656905,10.6935657020782,10.9554729894236,11.1974799631684,11.1781893661949
"Slovakia",6.8131394429831,6.93399114659778,7.11008328406514,7.29297162646333,7.75616366344104,8.53134457675532,9.40858705727302,10.2747216626351,11.0901560846889,11.8108798690493,12.4915702812479,13.1013422005903,13.7101724124313,14.3191544655838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovenia",7.30123220992123,7.39701226056723,7.90180312533261,8.72521745654862,9.62615471691558,10.5102028407223,11.266419230625,11.873555060679,12.4851820582328,13.2294891580265,13.9952638924579,14.6961223496079,15.3807521031198,16.0723485374832,16.7803021783646,17.4902050323247,18.1061561128563,18.7434058841935,19.3865094353942,20.0335246175116,20.6834410188163,21.27329243095,21.8571408813464,22.4160074904522,22.9575378804155,23.4874282010783,24.1031110396182,24.7111290556428
"Solomon Islands",7.73589933493591,8.09900716753118,8.45992615530104,8.71855958521861,8.0819113259725,7.98488555209484,8.28315175010764,8.36433719995278,7.95084262209019,8.10149279403861,8.57345972481871,8.67889532628532,8.44842245126105,8.20852095601999,8.12255536607365,8.03753581790542,8.12967806880007,10.2626326135315,8.9472873974135,7.75183490191632,8.09921367719284,7.40481644041513,7.27859689665862,9.7694050747913,8.41249406928867,7.71724225367444,7.31668312190958,7.1456658082517
"Somalia",5.79734668863554,5.74152187859417,5.6617821310959,5.57816978200764,5.5003740947522,5.4138997720722,5.2264196354339,4.97610368490123,4.77525645025813,4.66801153131392,4.43148726886396,4.1514167756052,4.09872226839388,4.02874142425396,3.81079724851128,3.43447244310913,2.54665464069568,2.24818831882091,2.30012121849413,2.43005977242874,2.4768008420905,2.84579502955881,NA,NA,NA,NA,NA,NA
"South Africa",9.02163228627942,9.39617193037562,9.80387912435295,10.1885687554564,10.346109232398,10.3317165448227,10.2307281042801,10.2395495666327,10.3068329077995,10.3074379058698,10.2708433684983,11.96752850078,11.6712773573151,11.4403525733332,11.2502654070417,14.1338198899392,13.9346174789357,13.3857410791862,15.0705527166834,14.6692820875098,15.7915943345767,19.8586207633678,18.8860494848272,17.839152411176,20.9971773069413,19.3222134934322,17.8972849030884,16.7971875916205
"South Sudan",5.20668899247775,5.288089622387,5.46201959656107,5.69453023096297,5.96562769112458,6.26274382269582,6.58645236212001,6.92242170512648,7.26677560175465,7.6167066645787,7.97004490240569,8.35799531234983,8.74621588943936,9.13360847919108,9.51926436890205,9.9052286867967,10.2823054634822,10.6601012188377,11.0350374917214,14.3923993129718,14.0401800084679,14.1879952410013,19.9639413723318,20.2661725489317,19.3762166053498,18.6810800336874,18.0669331255945,17.5643419063792
"Spain",12.1201996992107,12.6453555170534,12.9977430874858,13.4051030841743,13.8917674250726,14.3699599532622,14.8179512610442,15.3258408857199,15.8949190992247,16.5139995375371,17.1649373351843,17.700322436363,18.2701794595414,18.8558585477256,19.457259290437,20.0749116300597,20.6190006092287,21.1728074025836,21.737945737554,22.3161230399234,22.9089294347981,23.4661757940923,24.0185378181849,24.5712198201222,25.1332117646085,25.7118544101746,26.3437823171071,26.9624526183166
"Sri Lanka",8.79589050547085,9.27308117351835,9.71582697076984,10.1940615599764,10.6612837789166,11.1115674797627,11.6372045157237,12.2505972701339,12.9224408086623,13.6015453867641,14.2674274676033,14.5780189340315,14.6491683880558,14.738978996678,15.0640122772112,14.5973241479446,14.6290796889592,14.705258464054,14.8203539547057,14.9712485784187,15.1564455555225,15.4213758944538,15.7026289569406,16.0016246126721,16.2826708417016,16.4972205235199,16.5988743288468,16.6947222092219
"Sudan",6.63869320535826,6.89437943101821,7.03546278637509,7.02818801541265,6.9702389909819,6.95382608345548,7.14623367514652,7.39597122136529,7.56739893757853,7.71405658300741,7.94349620239347,8.21582987126259,8.47174376089978,8.76699684384507,13.3987116627132,15.2372565771079,15.6255040154114,14.6548391175741,16.3118039664539,16.9933015902698,16.0890665039095,17.7680861136709,18.2954479310111,NA,NA,NA,NA,NA
"Suriname",8.89802727270248,9.0360717421102,9.01887904052058,8.79386973003701,8.81457268185112,9.11957085853491,9.73082928854352,10.2362632731624,10.6837078753089,11.1873709004722,11.6960111860543,12.1875501903712,12.5720681960088,12.837126823632,13.2600434130672,13.8874589865769,15.3484279706021,15.8070259589167,16.30230277108,16.8294204072084,17.3961890541558,NA,NA,NA,NA,NA,NA,NA
"Swaziland",8.29877750218199,8.60866807563895,8.89179523745218,9.24731262735425,9.57879928901318,9.88984345731442,9.96881439548167,10.0466176723726,10.3368919733665,10.6328142017059,10.9429354111226,11.2204265624186,11.533791634072,11.855083636575,12.1757547370956,12.49494271128,12.8234928812196,13.1833105665316,13.5672403972689,13.9476536068374,15.0540432950496,15.1467089830157,14.827405770995,14.5863849456124,17.0064754924775,16.7157271988437,16.412130805741,16.1792613771675
"Sweden",13.5033244107823,13.7766204851385,14.0474719276302,14.281320380832,14.4686887844207,14.6291005658586,15.0538826451447,15.4685093234642,15.814106152828,15.9936036162674,15.9950686404449,15.7728840428899,15.6917222409061,15.7032819394984,15.7729991883743,15.8997397299674,16.0850154118366,16.2589409165233,16.4363591181784,16.6163346100119,16.8047978909414,17.0291516093965,17.2391573177939,17.420851908464,17.5587176549405,17.6611391011852,17.8170045787062,17.9830359062008
"Switzerland",9.8773793263376,10.4311175594215,10.8656736116251,11.2236411892021,11.47334721817,11.6458456591637,11.9507572668935,12.2412687782521,12.3862635711678,12.445033827118,12.5488747505911,12.7319305850817,12.9515610832265,13.2028214342969,13.4824071859789,13.8724871697768,14.2678956367927,14.6878866829379,15.1987403103845,15.7711740544872,16.3212703114556,16.8440935568007,17.3810096928575,17.9124359880449,18.44220275683,18.9688298190502,19.4947791494222,20.0134944512703
"Syria",7.80840903062504,8.41386639769324,8.97786442169236,9.55401947776162,10.1395345572488,10.7031981287138,11.1962214636844,11.6712634625902,12.1663103619972,12.6772340558461,13.1432610584326,13.5593020548377,13.9836531649507,14.4416551742386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tajikistan",5.23610195980141,5.34354297050251,5.78399898629591,6.5133903613803,7.15158411251784,7.60811174906455,8.05707515940561,8.57817333194193,9.07506141771556,9.43264519193123,9.81350780022827,10.2630081861383,10.6928960545508,11.1446549516068,11.617374273186,14.494742495306,13.35149804152,12.5214705420687,12.0646535335131,11.8990688356026,15.7138803933954,15.4387500889474,15.2392776206116,14.9731273709876,14.7214025284872,14.564030210768,14.471598538274,14.4063833843411
"Tanzania",8.55450432658419,8.63633943375743,8.79246052353378,8.9494058025737,9.11992061097962,9.3331014317969,9.5634452358777,9.74403465282846,9.88120445610182,10.0416977124704,10.3039989919975,12.8447857324023,16.9686339277046,16.7014948736673,16.6827640585479,16.511350923836,16.6193294971299,18.9115815856494,18.1840473378259,17.662415641133,17.4104276876458,17.285850343555,19.9087981448329,19.7378337899264,19.5992734105178,19.4890364635274,19.3782542320462,19.2830399788663
"Thailand",8.86321716910462,9.36452683422187,9.7237517461655,10.058520614938,10.5466479097905,11.0405999809977,11.5824567518738,12.1334967163102,12.7117671404672,13.2919203291416,13.8346902118399,14.3275598625363,14.8099578775075,15.3015346615511,15.8050534511621,16.3034837247185,16.8119067187067,17.3246326232524,17.8434931774261,18.3652061886451,18.8894870019124,19.3385635176493,19.7866596939236,20.2308443861135,20.6719903464189,21.1162424186766,21.5473092389837,21.9809984799308
"Timor-Leste",5.43254318214696,5.41956876678979,5.53946302652755,5.71086583472145,5.99473071996661,6.2941194046649,6.53215122623195,6.77484015117312,7.04189328945837,7.3455819220968,7.61654230099481,8.05798962116727,8.71022323788472,9.50097401564721,12.2713982386849,12.7335565431279,13.2465581588816,14.2848341024117,14.822606421991,15.3420376684445,16.6653447929097,16.8093546255679,20.0208176312616,19.8830988610509,19.6527731088293,19.4048946473075,19.3416750242858,19.3060704358951
"Togo",7.53597947493428,7.81903099847962,7.96040060896426,7.95961278200075,7.90178252318364,7.78474329202735,7.61552655852171,7.44961298336364,7.34386995412339,7.44254484447417,7.68398606363165,7.75106739787368,13.3837505658985,11.105735224383,10.2487325284662,15.2674587594424,13.4342857451801,12.2610628787305,11.1275103901432,16.1233268854572,13.687474835912,16.7988339488322,14.6666771332169,13.3012425634755,17.1127523419583,15.0859945707355,13.6527855137168,12.6547922435863
"Tonga",9.40256282699474,9.791706485626,10.1448874595441,10.4191061610949,10.59230226439,10.9291481527839,11.5543979598787,12.196851774671,11.5117278922283,10.1658046462475,9.3069986619214,8.66139728449447,8.13252213119278,7.82975418027624,7.84616566554229,7.97673811755403,8.19240022432441,8.44177389235129,8.72328745910936,9.0302405475124,9.35565437327545,9.74191031122341,10.1404851977194,10.5499923902832,10.9566250693738,11.3452486979762,11.7034217551819,12.0628146980458
"Trinidad and Tobago",8.50675533804608,9.1304107654994,9.83370845109996,10.48666590077,11.1568120753851,11.7943494992483,12.416636825225,13.0806605454867,13.7698695223793,14.4644469216453,15.1620765751357,15.7943108132136,16.4098327033609,17.0064974334121,17.6985025183076,18.4533282253822,19.0389282721751,19.6136565812869,20.2255501235375,20.8906402784145,21.578133129407,22.1799351708151,22.6956140369441,23.221280520439,23.8441342712241,24.4789589199513,25.0299996350882,25.5611985136113
"Tunisia",9.8671999110638,10.5450768864259,11.2179177378873,11.6469534027893,11.7869244559066,11.8538936759253,12.0177377082956,12.2352108655684,12.5362537343279,12.8103072756298,13.151855406387,13.4762020461139,14.5081928084973,15.2429318299745,15.4808325851223,15.8761845236441,16.1293498182459,16.4383576261506,16.7675678721172,17.1141704105512,17.4748233727751,17.7389660383826,18.022878693092,18.28967318886,18.5397773272256,18.7991505296903,19.0901771917818,19.3858319074058
"Turkey",9.10126229666978,9.24305443229261,9.34657125129005,9.36649324887017,9.32272803367068,9.05981029533522,8.67284683614352,8.51827448873766,8.46403655728182,8.40541519183901,8.43804731481504,8.66418689142142,8.6825212480612,8.30571910242602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turkmenistan",5.53127067561313,5.59021476321311,5.97475698777969,6.77660399433308,7.58742755213432,8.23515080760119,9.08249536441711,9.9025346447729,10.7003151269823,11.4694145997262,12.2132860155584,12.8711172315042,13.4098533422268,13.9314652407149,14.548309901467,15.1613945721168,15.8048069271952,16.4455204571791,9.25751796283252,9.61251186637295,9.99019336662187,10.3229809709453,10.6652385161767,11.0163234761195,11.3775969246889,11.7505154127692,12.1527968327476,12.557393237708
"Tuvalu",9.09116413246492,9.21526430940893,8.95179528792393,8.74200078048724,8.75694385622988,9.16869116010909,9.67452958329137,10.1602793016719,10.620689357139,11.0029197378365,10.9678758766476,11.1139009708356,11.6172033798086,12.1075357277329,12.5854312641777,12.3041152966513,7.34604164894216,7.58171791399745,8.03396658761008,8.38539094771587,8.58990940047085,8.93828588317135,9.47033344414932,9.97930440487143,10.4687801932674,10.9414745276314,11.4065361800185,11.8657000282578
"Uganda",6.3016201445268,6.45767085739255,6.65756079752259,6.78107825808358,6.84861968545902,6.77222020946062,6.45162831562919,6.07354352861966,5.73466630240097,5.48227550241725,5.27077127292661,7.28307709882473,6.69746985777029,4.07916342753357,5.35025253564428,3.54955806525223,5.79943203232671,5.85297659337759,4.29086827782635,3.92052834774563,6.14178742534172,4.87526769483065,4.64046199875327,7.30602220804176,6.25493963057776,5.81038606903052,5.63758908624322,5.63969137333971
"Ukraine",7.01601841232894,7.11316433261537,7.62077031086045,8.49888772821651,9.37453189454371,10.1220945170484,10.9499104077822,11.7456528729702,12.4867256314792,13.1871686939096,13.8467710952842,14.3603249616183,14.8041990123772,15.1602672188313,15.4293637126791,15.6267235021848,15.5157805813606,15.0338131790598,13.865167328978,10.3971128623262,6.48140592032453,5.0423777881015,4.77020124692465,4.75229259992023,4.74589326495896,4.78375641618598,4.86818720281152,5.03653511351091
"United Arab Emirates",8.68298551791746,9.20517057808795,9.76282214687532,10.4011658229791,11.0566567951495,11.6687345421886,12.1561338653891,12.7380790476332,13.4113822884569,14.0716348504555,14.6993066999246,15.7018949520275,18.3949081081372,19.1141737641144,19.8246628973412,20.4551986781049,21.1883801914558,21.84298531141,22.4353918132592,23.0085713288492,23.58927084021,23.8732927802921,24.1504735832618,24.4235577798895,24.7026773095936,24.9826726623796,25.2288290893485,25.4407006543528
"United Kingdom",10.5931471681825,11.0516624121046,11.5885586251278,12.128780827287,12.6428516220644,13.1665504240826,13.7739735190038,14.3573933382686,14.85549157671,15.3119373533412,15.7880232320495,16.241248522628,16.6547715262325,17.0285603821168,17.3535582942637,17.6900165643545,17.9972505467857,18.3694936980615,18.7613014422531,19.1546703622993,19.5956981444147,20.1619957251183,20.7753060412591,21.4464864316176,22.1290846352975,22.7983616519531,23.4827458548702,24.1590281788066
"United States",12.9549459343436,12.9523565491043,12.8430689709208,12.765724964755,12.9070935405546,13.1640225701901,13.5522015624328,14.0025410225843,14.4689621465732,14.9474639965749,15.4006144548685,15.8213005541344,16.2438752144531,16.7023431168426,17.1909635926666,17.6504009966102,18.1214017918308,18.5941153388035,19.0644843259116,19.4908984007353,19.914577383624,20.4179439922482,20.9149368313224,21.3818874356452,21.8179729256867,22.2431072643943,22.6537650392838,23.0734552602983
"Uruguay",10.263881077105,10.8892974057172,11.2611312663712,11.2164090764808,10.9948844568462,10.7590395012205,10.808794414532,10.9916281840287,11.3719136129018,11.8347465181512,12.1416891846543,12.4234463026666,12.861469479738,13.3273462605461,14.2063518618332,14.6468262944722,15.0681366898443,15.4954168664618,15.9519711309596,16.2821057185639,16.7281461237142,17.1965795361676,17.6652595803349,18.1356678327282,18.6094756835599,19.0867767645039,19.5188690338753,19.9470305926152
"Uzbekistan",5.53737636098188,5.64947883580616,6.16757681770491,6.95106191174171,7.54124142213452,8.08650539910458,8.87147658638079,9.67658955146742,10.4660046878328,11.2334432298679,11.9695618186622,12.6642992124094,13.3525258733953,14.034848557972,14.7104048533828,15.3783274237533,15.9369116934436,11.3036384845971,13.3176845097535,12.8227424280331,12.4815250885114,12.3208363325624,13.7575711255677,13.3971189908915,13.1592703848619,13.0175215562158,12.9929679330983,13.0342343433023
"Vanuatu",6.90628591014538,7.25521559505396,7.54555259484934,7.85133790556457,7.96210779718226,7.96087729708164,8.11195010888358,8.33407883476714,8.58353309714686,8.79032620133875,8.98113037292264,9.19059173061205,9.40268686000834,9.60331200675937,9.75783709987482,9.87138028539494,9.91045744715676,13.6668752415609,12.3622290690961,11.5475759580482,14.8543302761425,13.3541506436243,12.4344513724568,11.9552276093732,11.6690248251189,11.5155751163842,11.3431115214436,11.2575236797037
